Date,Confirmed,Recovered,Deaths,NewCases,lockdown_severity,maximum_together,mentality_grade,government_performance,kindergarten_closed,Highschool closed,restaurants_closed_to_everyone,Month,Spring holiday,Passenger transport inc transit,Transit direct,Cargo,Cargo Europe,Cargo Far East,Travel advice Italy updated,Second confirmed case,Third Confirmed case,Stricter social distance rules,Decline in patients,Contact professions closed,DDVEC_S,FHVEC_S,FHXH_S,FHN_S,FHNH_S,FXXH_S,TG_S,TN_S,TNH_S,TXH_S,T10NH_S,SQ_S,DR_S,RH_S,RHXH_S,PG_S,PXH_S,PNH_S,VVN_S,VVNH_S,VVX_S,VVXH_S,NG_S,UG_S,UX_S,UXH_S,UNH_S,FHXH,FHNH,FXXH,TNH,TXH,T10NH,RHX,RHXH,VVN,VVNH,VVXH,UX,UXH,UNH,Population,Children born,Deats total,Immigration,Emmigration
2020-04-09,21762.0,250.0,2396.0,1335.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,45.0,25.0,17.0,10.0,1.0,21.0,131.0,66.0,4.0,14.0,6.0,107.0,0.0,0.0,1.0,10261.0,23.0,1.0,57.0,3.0,78.0,10.0,3.0,68.0,93.0,3.0,11.0,16.0,2.0,14.0,5.0,14.0,6.0,0.0,1.0,18.0,2.0,17.0,97.0,5.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-10,23097.0,250.0,2511.0,1316.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,38.0,6.0,30.0,1.0,6.0,107.0,51.0,5.0,13.0,6.0,127.0,0.0,0.0,1.0,10271.0,7.0,17.0,66.0,2.0,83.0,18.0,6.0,61.0,85.0,5.0,16.0,15.0,1.0,18.0,5.0,14.0,6.0,0.0,1.0,67.0,6.0,16.0,86.0,2.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-11,24413.0,250.0,2643.0,1174.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,18.0,3.0,0.0,22.0,3.0,131.0,56.0,5.0,16.0,24.0,127.0,0.0,0.0,1.0,10232.0,1.0,24.0,75.0,5.0,83.0,1.0,6.0,51.0,72.0,24.0,15.0,1.0,20.0,1.0,5.0,14.0,6.0,0.0,1.0,65.0,23.0,1.0,92.0,23.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-12,25587.0,250.0,2737.0,964.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,287.0,11.0,23.0,10.0,1.0,23.0,137.0,59.0,4.0,13.0,6.0,78.0,0.0,0.0,1.0,10152.0,1.0,17.0,57.0,21.0,80.0,8.0,5.0,63.0,88.0,4.0,10.0,12.0,1.0,15.0,5.0,14.0,6.0,1.0,15.0,56.0,4.0,9.0,96.0,2.0,12.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-13,26551.0,250.0,2823.0,868.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,67.0,6.0,40.0,24.0,3.0,75.0,56.0,24.0,15.0,24.0,54.0,0.0,-1.0,1.0,10241.0,22.0,1.0,66.0,2.0,81.0,24.0,7.0,57.0,77.0,2.0,14.0,3.0,22.0,6.0,24.0,1.0,24.0,-1.0,1.0,69.0,6.0,16.0,74.0,3.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-14,27419.0,250.0,2945.0,734.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,344.0,31.0,3.0,0.0,23.0,2.0,63.0,28.0,24.0,15.0,24.0,25.0,0.0,0.0,1.0,10275.0,10.0,24.0,75.0,3.0,83.0,17.0,7.0,65.0,79.0,22.0,14.0,14.0,24.0,12.0,24.0,17.0,24.0,-1.0,1.0,62.0,24.0,17.0,96.0,23.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-15,28153.0,250.0,3134.0,1061.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,306.0,6.0,16.0,0.0,3.0,16.0,84.0,12.0,4.0,14.0,6.0,114.0,0.0,0.0,1.0,10235.0,1.0,24.0,62.0,24.0,79.0,12.0,3.0,69.0,92.0,3.0,13.0,8.0,1.0,12.0,5.0,16.0,6.0,0.0,1.0,57.0,3.0,9.0,98.0,4.0,12.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-16,29214.0,250.0,3315.0,1235.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,56.0,44.0,22.0,10.0,1.0,21.0,126.0,51.0,3.0,16.0,6.0,126.0,0.0,0.0,1.0,10173.0,1.0,17.0,57.0,3.0,80.0,24.0,6.0,64.0,94.0,2.0,12.0,21.0,2.0,21.0,3.0,15.0,6.0,0.0,1.0,60.0,5.0,21.0,88.0,2.0,14.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-17,30449.0,250.0,3459.0,1140.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,63.0,8.0,60.0,1.0,1.0,101.0,68.0,5.0,15.0,6.0,129.0,0.0,0.0,1.0,10182.0,7.0,18.0,67.0,7.0,80.0,1.0,2.0,66.0,80.0,22.0,14.0,2.0,21.0,7.0,5.0,15.0,6.0,0.0,1.0,67.0,6.0,19.0,80.0,5.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-18,31589.0,250.0,3601.0,1066.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,33.0,32.0,1.0,10.0,13.0,1.0,114.0,67.0,3.0,12.0,6.0,17.0,16.0,5.0,19.0,10166.0,24.0,3.0,65.0,6.0,80.0,23.0,7.0,72.0,85.0,3.0,13.0,1.0,12.0,1.0,4.0,12.0,6.0,7.0,15.0,61.0,18.0,11.0,84.0,21.0,11.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-19,32655.0,250.0,3684.0,750.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,67.0,8.0,50.0,1.0,12.0,122.0,74.0,6.0,14.0,6.0,132.0,0.0,0.0,1.0,10195.0,24.0,1.0,80.0,1.0,83.0,6.0,1.0,46.0,67.0,2.0,16.0,11.0,1.0,10.0,6.0,15.0,6.0,-1.0,1.0,66.0,1.0,3.0,76.0,1.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-20,33405.0,250.0,3751.0,729.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,82.0,14.0,60.0,4.0,13.0,127.0,63.0,5.0,15.0,6.0,132.0,0.0,0.0,1.0,10199.0,6.0,16.0,73.0,16.0,83.0,1.0,0.0,41.0,56.0,5.0,14.0,16.0,5.0,18.0,5.0,15.0,6.0,0.0,1.0,73.0,16.0,1.0,52.0,5.0,14.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-21,34134.0,0.0,3916.0,708.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,81.0,12.0,60.0,20.0,14.0,138.0,82.0,5.0,16.0,6.0,132.0,0.0,0.0,1.0,10190.0,24.0,16.0,73.0,13.0,83.0,1.0,0.0,43.0,59.0,6.0,14.0,10.0,20.0,11.0,6.0,15.0,6.0,0.0,1.0,75.0,13.0,1.0,52.0,6.0,12.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-22,34842.0,0.0,4054.0,887.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,65.0,10.0,40.0,23.0,14.0,152.0,95.0,5.0,15.0,6.0,133.0,0.0,0.0,1.0,10208.0,8.0,17.0,74.0,12.0,83.0,1.0,0.0,44.0,59.0,24.0,17.0,10.0,22.0,14.0,5.0,16.0,24.0,0.0,1.0,77.0,9.0,1.0,54.0,3.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-23,35729.0,0.0,4177.0,806.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,27.0,1.0,20.0,11.0,12.0,156.0,80.0,4.0,14.0,6.0,133.0,0.0,0.0,1.0,10190.0,6.0,24.0,68.0,23.0,83.0,1.0,5.0,51.0,72.0,3.0,15.0,1.0,24.0,12.0,24.0,16.0,24.0,0.0,1.0,62.0,24.0,1.0,89.0,24.0,12.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-24,36535.0,0.0,4289.0,655.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,352.0,38.0,15.0,20.0,1.0,15.0,122.0,76.0,5.0,13.0,6.0,113.0,0.0,0.0,1.0,10148.0,23.0,15.0,59.0,3.0,83.0,16.0,5.0,65.0,85.0,3.0,11.0,11.0,1.0,11.0,2.0,15.0,6.0,0.0,1.0,31.0,5.0,11.0,95.0,5.0,14.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-25,37190.0,0.0,4409.0,655.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,360.0,32.0,2.0,20.0,11.0,1.0,91.0,35.0,24.0,13.0,24.0,50.0,0.0,0.0,1.0,10149.0,9.0,17.0,70.0,24.0,82.0,6.0,5.0,66.0,87.0,24.0,12.0,13.0,6.0,15.0,24.0,15.0,24.0,0.0,1.0,64.0,24.0,4.0,93.0,24.0,14.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-26,37845.0,0.0,4475.0,400.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,306.0,11.0,15.0,0.0,2.0,15.0,94.0,19.0,5.0,14.0,6.0,100.0,0.0,0.0,1.0,10122.0,1.0,24.0,62.0,4.0,81.0,14.0,1.0,73.0,94.0,3.0,13.0,16.0,22.0,12.0,5.0,15.0,6.0,0.0,1.0,4.0,4.0,11.0,100.0,5.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-27,38245.0,0.0,4518.0,171.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,295.0,15.0,14.0,10.0,1.0,13.0,122.0,51.0,3.0,13.0,6.0,101.0,0.0,0.0,1.0,10075.0,1.0,18.0,44.0,3.0,80.0,15.0,4.0,70.0,98.0,3.0,12.0,11.0,1.0,11.0,3.0,14.0,6.0,0.0,1.0,1.0,2.0,19.0,98.0,1.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-28,38416.0,0.0,4566.0,386.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,41.0,47.0,9.0,30.0,1.0,9.0,91.0,77.0,24.0,14.0,6.0,0.0,68.0,29.0,8.0,10047.0,1.0,24.0,44.0,23.0,70.0,2.0,8.0,87.0,96.0,24.0,2.0,10.0,16.0,10.0,24.0,15.0,6.0,5.0,9.0,49.0,4.0,14.0,95.0,24.0,11.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-29,38802.0,0.0,4711.0,514.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,214.0,25.0,11.0,0.0,6.0,21.0,109.0,77.0,3.0,16.0,6.0,28.0,62.0,37.0,3.0,10027.0,13.0,24.0,42.0,6.0,80.0,14.0,8.0,84.0,97.0,3.0,15.0,22.0,1.0,22.0,1.0,16.0,6.0,5.0,4.0,15.0,4.0,14.0,97.0,2.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-04-30,39316.0,0.0,4795.0,475.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,400.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,207.0,60.0,9.0,40.0,4.0,20.0,112.0,84.0,24.0,16.0,6.0,72.0,19.0,32.0,20.0,9978.0,10.0,17.0,65.0,23.0,83.0,19.0,7.0,72.0,88.0,3.0,16.0,8.0,4.0,20.0,20.0,17.0,24.0,67.0,20.0,67.0,20.0,18.0,90.0,6.0,15.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-01,39791.0,0.0,4893.0,445.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,238.0,62.0,13.0,40.0,22.0,9.0,105.0,82.0,7.0,14.0,6.0,49.0,21.0,57.0,7.0,9987.0,24.0,1.0,58.0,10.0,80.0,14.0,8.0,80.0,90.0,7.0,13.0,11.0,20.0,10.0,5.0,16.0,24.0,15.0,9.0,57.0,9.0,15.0,88.0,9.0,16.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-02,40236.0,0.0,4987.0,335.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,276.0,53.0,9.0,20.0,22.0,8.0,105.0,73.0,22.0,13.0,24.0,78.0,10.0,14.0,5.0,10089.0,24.0,1.0,57.0,24.0,79.0,13.0,6.0,79.0,91.0,24.0,12.0,10.0,6.0,5.0,24.0,16.0,24.0,15.0,5.0,15.0,24.0,13.0,97.0,24.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-03,40571.0,0.0,5056.0,199.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,353.0,8.0,14.0,10.0,2.0,14.0,115.0,57.0,5.0,14.0,6.0,51.0,15.0,6.0,13.0,10169.0,22.0,1.0,15.0,5.0,82.0,15.0,7.0,76.0,98.0,3.0,15.0,14.0,4.0,14.0,2.0,13.0,6.0,3.0,20.0,1.0,4.0,17.0,99.0,2.0,13.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-04,40770.0,0.0,5082.0,317.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0,47.0,7.0,30.0,2.0,15.0,108.0,61.0,24.0,13.0,24.0,113.0,0.0,-1.0,1.0,10203.0,23.0,3.0,63.0,2.0,82.0,15.0,3.0,70.0,90.0,2.0,11.0,8.0,1.0,18.0,24.0,14.0,24.0,3.0,1.0,50.0,2.0,19.0,95.0,1.0,14.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-05,41087.0,0.0,5168.0,232.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,1.0,45.0,44.0,9.0,20.0,5.0,19.0,93.0,42.0,5.0,14.0,6.0,137.0,0.0,0.0,1.0,10230.0,23.0,15.0,70.0,23.0,82.0,8.0,1.0,64.0,83.0,23.0,14.0,8.0,4.0,8.0,5.0,15.0,6.0,0.0,1.0,60.0,4.0,19.0,92.0,4.0,15.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-06,41319.0,0.0,5204.0,455.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,29.0,16.0,20.0,9.0,15.0,110.0,45.0,4.0,15.0,6.0,142.0,0.0,0.0,1.0,10261.0,21.0,1.0,70.0,4.0,83.0,18.0,1.0,63.0,85.0,24.0,13.0,13.0,9.0,13.0,4.0,15.0,6.0,0.0,1.0,32.0,24.0,19.0,97.0,24.0,11.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-07,41774.0,0.0,5288.0,319.0,84.0,3.0,7.0,8.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,6.0,16.0,0.0,5.0,15.0,124.0,40.0,4.0,14.0,6.0,141.0,0.0,0.0,1.0,10234.0,1.0,24.0,59.0,24.0,79.0,8.0,4.0,66.0,95.0,4.0,17.0,18.0,5.0,17.0,5.0,17.0,6.0,0.0,1.0,2.0,2.0,8.0,98.0,2.0,15.0,17423980.0,13598.0,16202.0,15740.0,12910.0
2020-05-08,42093.0,0.0,5359.0,289.0,84.0,3.0,7.0,9.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,7.0,15.0,0.0,1.0,16.0,154.0,74.0,3.0,14.0,6.0,117.0,0.0,0.0,1.0,10182.0,1.0,24.0,50.0,3.0,81.0,17.0,6.0,62.0,97.0,4.0,11.0,16.0,1.0,16.0,5.0,13.0,6.0,0.0,1.0,20.0,3.0,15.0,98.0,1.0,9.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-09,42382.0,0.0,5422.0,245.0,84.0,3.0,7.0,9.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,35.0,18.0,0.0,4.0,18.0,176.0,96.0,5.0,14.0,6.0,133.0,0.0,0.0,1.0,10126.0,1.0,24.0,24.0,4.0,81.0,9.0,3.0,60.0,98.0,5.0,13.0,10.0,1.0,12.0,5.0,15.0,6.0,0.0,1.0,1.0,4.0,11.0,98.0,4.0,14.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-10,42627.0,0.0,5440.0,161.0,76.0,3.0,7.0,9.0,1.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,61.0,17.0,10.0,6.0,18.0,128.0,72.0,24.0,11.0,6.0,36.0,0.0,-1.0,1.0,10088.0,24.0,10.0,61.0,8.0,81.0,13.0,7.0,70.0,89.0,5.0,23.0,16.0,2.0,16.0,22.0,11.0,6.0,-1.0,1.0,58.0,4.0,14.0,93.0,4.0,11.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-11,42788.0,0.0,5456.0,196.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,74.0,8.0,30.0,23.0,13.0,84.0,38.0,24.0,14.0,24.0,106.0,0.0,-1.0,1.0,10167.0,22.0,1.0,74.0,8.0,83.0,18.0,4.0,53.0,78.0,23.0,9.0,12.0,22.0,13.0,24.0,13.0,24.0,6.0,21.0,70.0,23.0,19.0,87.0,24.0,16.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-12,42984.0,0.0,5510.0,227.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,273.0,34.0,10.0,10.0,3.0,10.0,78.0,19.0,4.0,14.0,6.0,80.0,3.0,2.0,8.0,10184.0,6.0,24.0,70.0,3.0,83.0,18.0,4.0,67.0,83.0,3.0,15.0,11.0,1.0,11.0,3.0,13.0,6.0,0.0,1.0,35.0,2.0,14.0,97.0,2.0,17.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-13,43211.0,0.0,5562.0,270.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,38.0,18.0,20.0,3.0,16.0,78.0,35.0,3.0,15.0,6.0,68.0,5.0,2.0,7.0,10154.0,24.0,6.0,70.0,1.0,83.0,14.0,4.0,63.0,85.0,7.0,16.0,13.0,1.0,15.0,4.0,13.0,6.0,2.0,9.0,2.0,3.0,18.0,98.0,3.0,17.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-14,43481.0,0.0,5590.0,200.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,37.0,16.0,20.0,1.0,16.0,74.0,7.0,4.0,16.0,6.0,76.0,0.0,0.0,1.0,10215.0,10.0,1.0,70.0,4.0,83.0,10.0,3.0,61.0,85.0,4.0,14.0,8.0,4.0,18.0,4.0,13.0,6.0,0.0,1.0,65.0,4.0,9.0,95.0,4.0,12.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-15,43681.0,0.0,5643.0,189.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,310.0,25.0,14.0,0.0,6.0,15.0,90.0,12.0,4.0,15.0,6.0,117.0,0.0,0.0,1.0,10231.0,22.0,3.0,70.0,1.0,83.0,7.0,3.0,68.0,90.0,4.0,14.0,15.0,2.0,11.0,4.0,16.0,6.0,0.0,1.0,50.0,3.0,13.0,97.0,3.0,16.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-16,43870.0,0.0,5670.0,125.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,264.0,37.0,8.0,10.0,2.0,9.0,104.0,60.0,3.0,9.0,6.0,69.0,0.0,0.0,1.0,10226.0,24.0,7.0,65.0,2.0,81.0,8.0,5.0,73.0,91.0,2.0,16.0,8.0,1.0,13.0,3.0,12.0,6.0,0.0,1.0,8.0,24.0,7.0,98.0,3.0,12.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-17,43995.0,0.0,5680.0,146.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,38.0,12.0,10.0,2.0,10.0,130.0,50.0,3.0,14.0,6.0,136.0,0.0,0.0,1.0,10233.0,12.0,24.0,59.0,5.0,83.0,18.0,3.0,63.0,95.0,2.0,15.0,8.0,1.0,12.0,3.0,16.0,6.0,0.0,1.0,1.0,1.0,10.0,98.0,1.0,16.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-18,44141.0,0.0,5694.0,108.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,251.0,42.0,12.0,10.0,4.0,12.0,142.0,83.0,3.0,12.0,6.0,119.0,0.0,0.0,1.0,10224.0,12.0,4.0,61.0,4.0,82.0,15.0,5.0,70.0,96.0,4.0,16.0,10.0,22.0,11.0,2.0,15.0,6.0,0.0,1.0,62.0,24.0,17.0,93.0,23.0,15.0,1740853.0,14015.0,14120.0,22081.0,15743.0
2020-05-19,44249.0,0.0,5715.0,108.0,76.0,10.0,7.0,9.0,0.0,1.0,1.0,500.0,0.0,126877.0,862.0,93255.0,8656.0,16580.0,1.0,0.0,0.0,1.0,0.0,0.0,282.0,33.0,14.0,20.0,1.0,14.0,155.0,103.0,4.0,12.0,6.0,117.0,0.0,0.0,1.0,10223.0,24.0,3.0,59.0,4.0,81.0,11.0,4.0,75.0,91.0,3.0,11.0,12.0,4.0,12.0,1.0,13.0,6.0,0.0,1.0,65.0,24.0,11.0,91.0,24.0,13.0,17414806.0,12866.0,12872.0,21320.0,12140.0
